state,club_name,website_url,source_page
Florida,Weston FC,https://www.westonfc.org/,https://ussoccerparent.com/florida-state/
Florida,Wizards Soccer Academy Florida,https://academy.upsl.com/teams/wizards-soccer-academy-u13-671910/,https://ussoccerparent.com/florida-state/
Florida,YMCA of Central Florida Soccer Program,https://ymcacf.org/programs/youthsports/soccer/,https://ussoccerparent.com/florida-state/
Florida,Florida Rush Soccer (Now Sol Sports Club),https://rushsoccer.com/,https://ussoccerparent.com/florida-state/
Florida,Florida Tropics Academy,https://tropicsacademyfl.com/,https://ussoccerparent.com/florida-state/
Florida,Florida Suncoast Soccer League,https://suncoastsoccer.com/,https://ussoccerparent.com/florida-state/
Florida,Gainesville Soccer Alliance (Sporting Gainesville),https://www.sportinggainesville.com/,https://ussoccerparent.com/florida-state/
Florida,Florida Elite Soccer Academy (North Florida),https://www.floridaelitesa.com/,https://ussoccerparent.com/florida-state/
Georgia,All In FC,https://www.allinfc.com/sugar-hill/,https://ussoccerparent.com/georgia/
Georgia,Alliance Soccer Club,https://www.alliancesc.us/,https://ussoccerparent.com/georgia/
Georgia,Alpharetta Ambush Soccer Club,https://www.alpharettaambush.org/,https://ussoccerparent.com/georgia/
Georgia,Athens United Soccer Association,https://www.athensunited.net/,https://ussoccerparent.com/georgia/
Georgia,Atlanta Eagles FC,https://www.eaglesatl.com/,https://ussoccerparent.com/georgia/
Georgia,Atlanta Fire United Soccer Academy,https://www.atlantaunitedsoccer.com/Default.aspx?tabid=280688,https://ussoccerparent.com/georgia/
Georgia,Attack Youth Soccer,https://www.attackyouthsoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Augusta Arsenal Soccer Club,https://www.augustasoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Bluesprings Youth Soccer Association,https://www.bysasoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Bulls Rush FC,https://www.ga-scbulls.com/,https://ussoccerparent.com/georgia/
Georgia,Bryson Park Soccer Club,https://sports.bluesombrero.com/bpsoccer,https://ussoccerparent.com/georgia/
Georgia,CH4 Soccer,https://www.ch4socceracademy.com/Default.aspx?tabid=1333472,https://ussoccerparent.com/georgia/
Georgia,Columbus Youth Soccer Club,https://www.columbusyouthsoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Fayette County Youth Soccer League,https://fcysl.org/,https://ussoccerparent.com/georgia/
Georgia,FC Sudamerica,https://sudaswarm.com/,https://ussoccerparent.com/georgia/
Georgia,Football Club O’Leary Soccer Academy,https://www.instagram.com/fcolearyusa/,https://ussoccerparent.com/georgia/
Georgia,Fugees Family Soccer,https://fugeesfamily.org/,https://ussoccerparent.com/georgia/
Georgia,Future Stars Soccer Academy,http://fssoccercamps.com/,https://ussoccerparent.com/georgia/
Georgia,Georgia Athletic Soccer Club,http://www.georgiaathleticsc.com/,https://ussoccerparent.com/georgia/
Georgia,Georgia Express FC,https://www.georgiaexpressfc.com/,https://ussoccerparent.com/georgia/
Georgia,Georgia Impact Soccer Club,https://www.gaimpact.com/,https://ussoccerparent.com/georgia/
Georgia,Georgia Soccer Club Directory,https://www.georgiasoccer.org/club-directory/,https://ussoccerparent.com/georgia/
Georgia,Georgia Storm Soccer Academy,https://www.georgiastorm.com/,https://ussoccerparent.com/georgia/
Georgia,Georgia United FC,https://georgiaunitedfc.net/,https://ussoccerparent.com/georgia/
Georgia,Grow Soccer Evolution,https://growsoccerevolutions.com/,https://ussoccerparent.com/georgia/
Georgia,Griffin Soccer Club,https://www.griffinsoccer.org/,https://ussoccerparent.com/georgia/
Georgia,Gwinnett Soccer Academy,https://www.gsasoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Harris County Soccer,https://www.hc-soccer.org/,https://ussoccerparent.com/georgia/
Georgia,Henry County Soccer Association,https://clubs.bluesombrero.com/Default.aspx?tabid=290457,https://ussoccerparent.com/georgia/
Georgia,Hinesville Soccer Association,https://www.facebook.com/HinesvilleGators/,https://ussoccerparent.com/georgia/
Georgia,Judah Soccer,https://www.judahsoccer.com/Default.aspx?tabid=2537729,https://ussoccerparent.com/georgia/
Georgia,Lanier Soccer Association,https://www.lsasharks.com/,https://ussoccerparent.com/georgia/
Georgia,Legacy Park Soccer,https://legacypark.org/soccer-registration-extended,https://ussoccerparent.com/georgia/
Georgia,Legion FC,https://legionfutbolclub.com/,https://ussoccerparent.com/georgia/
Georgia,Macon Soccer Club,https://www.maconsoccerclub.com/,https://ussoccerparent.com/georgia/
Georgia,MAYS Striker / YMCA,https://clubs.bluesombrero.com/Default.aspx?tabid=734501,https://ussoccerparent.com/georgia/
Georgia,MOBA Soccer Academy (Peachtree City),https://www.mobasoccer.com/,https://ussoccerparent.com/georgia/
Georgia,Moultrie YMCA Soccer,https://www.sunbeltymca.org/programs/,https://ussoccerparent.com/georgia/
Georgia,ND Alianza Soccer,"https://www.alliancesc.us/#:~:text=WELCOME%20TO%20ALLIANCE%20SC,a%20fun%2C%20positive%20learning%20environment.",https://ussoccerparent.com/georgia/
Georgia,NSA Belles & Hammers,https://www.facebook.com/NGSAGirls/,https://ussoccerparent.com/georgia/
Georgia,Oconee Soccer Club,https://www.oconeefc.com/,https://ussoccerparent.com/georgia/
Georgia,Old Capital Soccer Club,https://www.oldcapitalsl.com/,https://ussoccerparent.com/georgia/
Georgia,Ordaz Soccer Academy,https://ordazsoccer.sportngin.com/,https://ussoccerparent.com/georgia/
Georgia,Peachtree Corners Football Club,https://www.pcfcsoccer.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16462308531462922742,https://ussoccerparent.com/georgia/
Georgia,Piedmont Soccer Academy,https://www.piedmontsocceracademy.com/,https://ussoccerparent.com/georgia/
Georgia,Pike Soccer Club,https://www.pikesoccer.org/,https://ussoccerparent.com/georgia/
Georgia,Pro Soccer Academy (Doraville),https://prosocceracademy.life/,https://ussoccerparent.com/georgia/
Georgia,Rapids FC,https://rapidsfc.com/,https://ussoccerparent.com/georgia/
Georgia,Richmond Hill Soccer Club,https://www.richmondhillsc.com/,https://ussoccerparent.com/georgia/
Georgia,Roswell Soccer Club,https://www.roswellsoccerclub.com/staff,https://ussoccerparent.com/georgia/
Georgia,Rush Union Soccer,https://www.rushunionsoccer.org/,https://ussoccerparent.com/georgia/
Georgia,Sacred Heart Soccer Academy,https://soccer.travelsports.com/clubs/sacred-heart-soccer-association,https://ussoccerparent.com/georgia/
Georgia,Sao Paulo FC (Georgia),https://www.spfcgeorgia.com/Default.aspx?tabid=1231335,https://ussoccerparent.com/georgia/
Georgia,Savannah United Soccer Club,https://www.savannahunited.com/,https://ussoccerparent.com/georgia/
Georgia,Soccer in the Streets,https://www.soccerstreets.org/,https://ussoccerparent.com/georgia/
Georgia,Soccer Sidekicks,https://soccersidekicks.com/,https://ussoccerparent.com/georgia/
Georgia,Southern Soccer Academy,https://www.ssaswarm.com/,https://ussoccerparent.com/georgia/
Georgia,Steamers FC,https://www.steamersfc.com/,https://ussoccerparent.com/georgia/
Georgia,Three Rivers Soccer Club,https://3rsc.org/,https://ussoccerparent.com/georgia/
Georgia,Toombs County Soccer Association,https://www.tcsasoccer.com/Default.aspx?tabid=2014750,https://ussoccerparent.com/georgia/
Georgia,Tophat Soccer Club,https://www.tophatsoccer.club/tophatsoccerga,https://ussoccerparent.com/georgia/
Georgia,Triumph Soccer / Tucker Youth Soccer,https://tysa.com/,https://ussoccerparent.com/georgia/
Georgia,Tyrone Soccer League,https://www.lazers.soccer/,https://ussoccerparent.com/georgia/
Georgia,United Academy,https://www.unitedfa.org/,https://ussoccerparent.com/georgia/
Georgia,United Futbol Academy (UFA) South Georgia,http://southgeorgia.unitedfa.org/,https://ussoccerparent.com/georgia/
Georgia,Upson County Soccer Association,https://www.facebook.com/upsonsoccer/,https://ussoccerparent.com/georgia/
Georgia,Warriors FC (Smyrna),https://linktr.ee/warriorsfcatl,https://ussoccerparent.com/georgia/
Georgia,YMCA Soccer Programs (multiple locations in Atlanta),https://ymcaatlanta.org/sports/youth-sports/soccer,https://ussoccerparent.com/georgia/
Hawaii,Albion Hawaii Soccer Club,https://www.albionschawaii.org/,https://ussoccerparent.com/hawaii/
Hawaii,Arsenal FC Hawaii,https://www.facebook.com/arsenalfchawaii/,https://ussoccerparent.com/hawaii/
Hawaii,AYSO United Hawaii,https://www.aysounitedhi.org/,https://ussoccerparent.com/hawaii/
Hawaii,Ballistic Soccer Hawaii,http://www.ballisticsoccerhawaii.com/,https://ussoccerparent.com/hawaii/
Hawaii,Excel FA Maui,https://www.hawaiisoccer.com/clubs-2/,https://ussoccerparent.com/hawaii/
Hawaii,FC Hawaii,https://www.fchawaii.org/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii Elite Soccer Academy (HESA),https://www.hawaiielitesocceracademy.com/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii Rush Big Island,https://bigislandrush.com/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii Rush Soccer Club,https://www.hawaiirush.soccer/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii Soccer Academy,https://hisocceracademy.com/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii Surf Soccer Club,https://www.hawaiisurfsoccer.com/,https://ussoccerparent.com/hawaii/
Hawaii,Hawaii United FC,https://hawaiiunited.org/,https://ussoccerparent.com/hawaii/
Hawaii,Hilo AYSO Region 274,https://www.ayso274.org/,https://ussoccerparent.com/hawaii/
Hawaii,Kaoi Soccer Club,https://www.kaoisoccerclub.org/,https://ussoccerparent.com/hawaii/
Hawaii,Keahi Soccer Club,http://www.keahisoccerclub.org/,https://ussoccerparent.com/hawaii/
Hawaii,Kona Crush,https://www.konacrushacademy.com/,https://ussoccerparent.com/hawaii/
Hawaii,Leahi Soccer Club,https://leahisoccer.com/,https://ussoccerparent.com/hawaii/
Hawaii,LeJardin Soccer Academy,https://www.lejardinsoccer.org/,https://ussoccerparent.com/hawaii/
Hawaii,Maui Strikers,http://mauistrikers.weebly.com/,https://ussoccerparent.com/hawaii/
Hawaii,Na Hoa O Puna,https://sports.bluesombrero.com/Default.aspx?tabid=675522,https://ussoccerparent.com/hawaii/
Hawaii,Parker Bulls Soccer Club,https://www.sportsengine.com/org/parker-bulls-soccer-club,https://ussoccerparent.com/hawaii/
Hawaii,Private Soccer Hawaii,https://soccerhawaii.us/,https://ussoccerparent.com/hawaii/
Hawaii,Shockers Soccer Club,https://www.shockersoccerclub.com/,https://ussoccerparent.com/hawaii/
Hawaii,Soccer Shots Oahu,https://www.soccershots.com/oahu/,https://ussoccerparent.com/hawaii/
Hawaii,Valley Isle Soccer Academy,https://valleyislesoccer.com/,https://ussoccerparent.com/hawaii/
Hawaii,Whitfield SC,https://www.whitfieldsc.org/,https://ussoccerparent.com/hawaii/
Hawaii,Honolulu Bulls Soccer Club,https://honolulubulls.org/,https://ussoccerparent.com/hawaii/
Hawaii,Leeward AYSO (Region 269),https://www.ayso269.org/,https://ussoccerparent.com/hawaii/
Hawaii,Mililani AYSO (Region 119),https://www.mililaniayso.org/,https://ussoccerparent.com/hawaii/
Hawaii,Kaneohe AYSO (Region 113),https://www.kaneoheayso.org/,https://ussoccerparent.com/hawaii/
Idaho,ALBION SC IDAHO,http://www.albionscidaho.org/,https://ussoccerparent.com/idaho/
Idaho,Boise Timbers Thorns Soccer Club,https://boisetimbersthorns.org/,https://ussoccerparent.com/idaho/
Idaho,Bonneville Youth Soccer League,http://byslsoccer.org/,https://ussoccerparent.com/idaho/
Idaho,CGA Academy Soccer Club,http://cgaacademysc.com/,https://ussoccerparent.com/idaho/
Idaho,City of Eagle – Eagle Youth Soccer League,https://www.cityofeagle.org/456/Eagle-Youth-Soccer-League,https://ussoccerparent.com/idaho/
Idaho,FC Alianza,https://www.facebook.com/FCAlianzaIdaho/,https://ussoccerparent.com/idaho/
Idaho,Global Sports Academy,https://www.global-sports-academy.com/,https://ussoccerparent.com/idaho/
Idaho,Greater St Maries,https://www.facebook.com/people/GSMYSA/100064187941115/,https://ussoccerparent.com/idaho/
Idaho,Hells Canyon FC,https://hellscanyonfc.org/,https://ussoccerparent.com/idaho/
Idaho,Idaho Juniors Youth Soccer Club,https://www.idahojuniorsfc.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Legends Soccer Club,https://www.idaholegendssoccerclub.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Rush Soccer Club,http://www.idahorush.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Storm Soccer Club,http://idahostormsoccer.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Surf Soccer Club,https://idahosurfsoccerclub.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Thunder FC,https://blackfootsoccer.com/,https://ussoccerparent.com/idaho/
Idaho,Idaho Youth Soccer Association,http://www.idahoyouthsoccer.org/,https://ussoccerparent.com/idaho/
Idaho,Indie Chicas FC,https://indiechicas.org/locations,https://ussoccerparent.com/idaho/
Idaho,Jefferson Youth Soccer,https://jysasoccer.square.site/,https://ussoccerparent.com/idaho/
Idaho,Kuna PAL,https://kunapal.leagueapps.com/pages/soccer,https://ussoccerparent.com/idaho/
Idaho,Legacy Soccer,https://www.legacysoccerclub.com/,https://ussoccerparent.com/idaho/
Idaho,McCall United Soccer Association,https://mccallunited.com/,https://ussoccerparent.com/idaho/
Idaho,Middleton Soccer Club,https://www.middletonsoccer.org/,https://ussoccerparent.com/idaho/
Idaho,Nampa Premier Soccer Club,https://nampapremiersoccer.com/,https://ussoccerparent.com/idaho/
Idaho,North Boise FC,https://northboisefc.org/,https://ussoccerparent.com/idaho/
Idaho,North Idaho Avalanche,https://www.northidahoavalanche.com/,https://ussoccerparent.com/idaho/
Idaho,PFC Academy (Palacios Futbol Club),https://pfc-academy.com/,https://ussoccerparent.com/idaho/
Idaho,PVSC United Soccer Club,https://pvscunited.com/,https://ussoccerparent.com/idaho/
Idaho,Real Soccer Club,http://www.realsoccerclub.org/,https://ussoccerparent.com/idaho/
Idaho,Renegades Football Club,https://renegadesfc.net/,https://ussoccerparent.com/idaho/
Idaho,Sandpoint Soccer Club,https://www.sandpointsoccer.com/,https://ussoccerparent.com/idaho/
Idaho,School of Soccer – Boise,http://www.boiseyouthsoccer.com/,https://ussoccerparent.com/idaho/
Idaho,Sting Soccer Club,https://stingsc.com/,https://ussoccerparent.com/idaho/
Idaho,Sun Valley Soccer Club,https://sunvalleysoccer.com/,https://ussoccerparent.com/idaho/
Idaho,Timber Wolves FC,https://www.timberwolvesfcid.org/,https://ussoccerparent.com/idaho/
Idaho,Twin Falls Rapids SC,https://www.twinfallsrapids.com/,https://ussoccerparent.com/idaho/
Idaho,Upper Valley Soccer Club,https://rexburgsoccer.com/,https://ussoccerparent.com/idaho/
Idaho,Valley Soccer Club,https://www.facebook.com/profile.php?id=100083013146868,https://ussoccerparent.com/idaho/
Illinois,Campton United SC,https://www.camptonunited.com/,https://ussoccerparent.com/illinois/
Illinois,Carol Stream Panthers SC,https://www.cspantherssc.com/,https://ussoccerparent.com/illinois/
Illinois,Central Illinois Soccer Academy (CISA),https://centralillinoissocceracademy.com/,https://ussoccerparent.com/illinois/
Illinois,Chatham Soccer Association,http://www.chathamsoccerassociation.com/Default.aspx?tabid=1749591,https://ussoccerparent.com/illinois/
Illinois,Chicago City SC,https://www.chicagocitysoccerclub.com/,https://ussoccerparent.com/illinois/
Illinois,Chicago Fire FC Youth / Chicago Fire Youth SC,https://www.chicagofirefc.com/youth/,https://ussoccerparent.com/illinois/
Illinois,Chicago Inter Soccer Club,https://www.chicagointersoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Chicago KICS FC,https://kicsfc.com/,https://ussoccerparent.com/illinois/
Illinois,Chicago Magic Soccer Club,https://www.chicagomagicsoccerclub.com/page/chicagomagicsc,https://ussoccerparent.com/illinois/
Illinois,Chicago Rush Soccer Club,https://chicagorushsoccer.com/,https://ussoccerparent.com/illinois/
Illinois,CLSFC / Crystal Lake Soccer Federation,https://www.clsf.org/,https://ussoccerparent.com/illinois/
Illinois,Celtic FC Chicago,https://www.celticfcchicago.com/,https://ussoccerparent.com/illinois/
Illinois,EGSC – Elk Grove Soccer Club,https://www.elkgrovesoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Elmhurst City Soccer Association,https://www.elmhurstcitysoccer.com/,https://ussoccerparent.com/illinois/
Illinois,FC Central Illinois,https://www.fccentralillinois.com/,https://ussoccerparent.com/illinois/
Illinois,FC Lake County,https://www.fclakecounty.com/,https://ussoccerparent.com/illinois/
Illinois,FC Mirage,https://www.fcmirage.com/,https://ussoccerparent.com/illinois/
Illinois,FC Stars,https://www.fcstarssoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Fox Valley Bayern,https://www.foxvalleybayern.com/,https://ussoccerparent.com/illinois/
Illinois,Gateway Rush Soccer Club,https://www.gatewayrush.com/,https://ussoccerparent.com/illinois/
Illinois,Galaxy Soccer Club,https://www.galaxysc.com/,https://ussoccerparent.com/illinois/
Illinois,Heart of the City Soccer,https://www.heartofthecitysports.org/,https://ussoccerparent.com/illinois/
Illinois,Illinois Futbol Club (IFC),https://www.illinoisfc.com/,https://ussoccerparent.com/illinois/
Illinois,Illinois Premier,https://www.illinoisyouthsoccer.org/premier-club-accreditation-program/,https://ussoccerparent.com/illinois/
Illinois,Integrity Soccer Club,https://www.integritysoccer.org/,https://ussoccerparent.com/illinois/
Illinois,Learn2Win Soccer,https://learn2winsoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Mahomet Seymour Soccer Club,https://www.msscsoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Metro Alliance FC,https://www.metroalliancefc.com/,https://ussoccerparent.com/illinois/
Illinois,Morton United FC,https://www.mortonunitedfc.com/,https://ussoccerparent.com/illinois/
Illinois,North Shore FC,https://www.northshorefc.org/,https://ussoccerparent.com/illinois/
Illinois,OPRF Alliance Soccer Club,https://www.oprfalliancesoccer.com/home,https://ussoccerparent.com/illinois/
Illinois,Orland Park Sting FC,https://www.stingfc.com/,https://ussoccerparent.com/illinois/
Illinois,Palatine Celtic SC,https://www.palatinecelticsc.com/,https://ussoccerparent.com/illinois/
Illinois,Paris Saint-Germain Academy Chicago,https://www.psgacademychicago.com/,https://ussoccerparent.com/illinois/
Illinois,Park Ridge Soccer Club,https://www.prsoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Pegasus FC,https://www.pegasusfc.org/,https://ussoccerparent.com/illinois/
Illinois,Prospects Program,https://www.prospectsprogram.com/,https://ussoccerparent.com/illinois/
Illinois,Roadrunners Soccer Club,https://www.roadrunnersc.com/,https://ussoccerparent.com/illinois/
Illinois,Rockford Raptors FC,https://www.rockfordraptors.org/,https://ussoccerparent.com/illinois/
Illinois,SASA – Springfield Area Soccer Association,https://www.sasasoccer.org/,https://ussoccerparent.com/illinois/
Illinois,Schwaben AC,https://www.schwabensoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Sockers FC Chicago,https://www.sockersfcchicago.com/,https://ussoccerparent.com/illinois/
Illinois,South Suburban SA,https://www.southsuburbanacademy.com/,https://ussoccerparent.com/illinois/
Illinois,Spiders FC,https://spidersfc.com/,https://ussoccerparent.com/illinois/
Illinois,Steamers Soccer Club,https://www.steamerssoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Strikers Fox Valley,https://www.strikersfoxvalley.com/,https://ussoccerparent.com/illinois/
Illinois,Synergy Soccer Club,https://synergysoccerclub.com/,https://ussoccerparent.com/illinois/
Illinois,Team Chicago SC,https://www.teamchicagosoccer.org/,https://ussoccerparent.com/illinois/
Illinois,Team Elmhurst SC,https://elmhurstsoccer.com/,https://ussoccerparent.com/illinois/
Illinois,Trevian SC,https://www.treviansoccerclub.com/,https://ussoccerparent.com/illinois/
Illinois,Tri-Cities Soccer Association,https://www.tcsa.net/,https://ussoccerparent.com/illinois/
Illinois,United Elite Soccer Club,https://www.unitedelitesc.com/,https://ussoccerparent.com/illinois/
Illinois,Wheaton United SC,https://www.wheatonunited.net/,https://ussoccerparent.com/illinois/
Illinois,Windy City FC,https://www.windycityfc.net/,https://ussoccerparent.com/illinois/
Illinois,Young Sportsmen’s Soccer League (YSSL),https://yssl.org/,https://ussoccerparent.com/illinois/
Indiana,Boilers FC,https://boilersfc.org/,https://ussoccerparent.com/indiana/
Indiana,Cutters Soccer Club,https://cutterssoccer.org/,https://ussoccerparent.com/indiana/
Indiana,FC Pride Soccer Club (Indianapolis),https://fcpride.org/,https://ussoccerparent.com/indiana/
Indiana,Fort Wayne Sport Club (Fort Wayne),https://www.fortwaynesportclub.com/,https://ussoccerparent.com/indiana/
Indiana,Fort Wayne United FC,https://fwunitedfc.com/,https://ussoccerparent.com/indiana/
Indiana,Hoosier FC,https://www.hoosierfc.com/,https://ussoccerparent.com/indiana/
Indiana,Impact Soccer Club,https://www.indianaimpactsc.com/,https://ussoccerparent.com/indiana/
Indiana,Indiana Elite FC,https://www.indianaelitefc.com/,https://ussoccerparent.com/indiana/
Indiana,Indiana Fire Academy / Indiana Fire Juniors,https://www.indianafirejuniors.com/,https://ussoccerparent.com/indiana/
Indiana,Indiana Soccer – “Find a Club” Directory,https://www.soccerindiana.org/find-a-club/,https://ussoccerparent.com/indiana/
Indiana,Indy Eleven Academy (Indianapolis),https://www.indyelevenacademy.com/,https://ussoccerparent.com/indiana/
Indiana,Indy Premier Soccer Club,https://www.indypremiersc.org/,https://ussoccerparent.com/indiana/
Indiana,International Soccer Academy of America – ISAA (Mishawaka),https://isaa.us/,https://ussoccerparent.com/indiana/
Indiana,Junior Irish Soccer Club,https://www.jrirish-soccer.org/,https://ussoccerparent.com/indiana/
Indiana,Michiana Echo Soccer Club,https://www.michianaecho.com/,https://ussoccerparent.com/indiana/
Indiana,Plainfield Optimist Soccer,https://www.plainfieldoptimistclub.org/page/show/4200733-soccer-2021-2022-,https://ussoccerparent.com/indiana/
Indiana,Rangers Academy (Auburn),https://rangersacademy.org/,https://ussoccerparent.com/indiana/
Indiana,Soccer Shots Fort Wayne,https://www.soccershots.com/fortwayne/,https://ussoccerparent.com/indiana/
Indiana,South Central Soccer Academy (Bargersville),https://southcentralsocceracademy.com/,https://ussoccerparent.com/indiana/
Indiana,Southern Indiana United (New Albany),https://siusoccer.com/,https://ussoccerparent.com/indiana/
Indiana,United Soccer Alliance of Indiana,https://www.usaofindiana.org/,https://ussoccerparent.com/indiana/
Indiana,Vigo County Youth Soccer Association,https://wabashvalleysoccer.org/,https://ussoccerparent.com/indiana/
Indiana,Warsaw Travel Soccer Club,https://www.warsawsoccer.com/,https://ussoccerparent.com/indiana/
Indiana,Westside United FC,https://www.westsideunited.org/,https://ussoccerparent.com/indiana/
Indiana,Zionsville Youth Soccer Association,https://zysa.org/,https://ussoccerparent.com/indiana/
Iowa,Altoona Soccer Club / Spring Creek FC,https://www.springcreekfc.com/,https://ussoccerparent.com/iowa/
Iowa,Apex Soccer Academy,https://www.apexsocceracademy.com/,https://ussoccerparent.com/iowa/
Iowa,Bettendorf Soccer Association,https://leagues.teamlinkt.com/bettendorf,https://ussoccerparent.com/iowa/
Iowa,Cedar River Soccer Association (CRSA),https://www.crsasoccer.com/,https://ussoccerparent.com/iowa/
Iowa,Council Bluffs Soccer Club,https://cbsoccerclub.org/,https://ussoccerparent.com/iowa/
Iowa,Des Moines Soccer Club,http://www.desmoinessoccerclub.org/,https://ussoccerparent.com/iowa/
Iowa,Dubuque Soccer Club,https://dubuquesoccer.org/,https://ussoccerparent.com/iowa/
Iowa,FC United,https://www.fcunitedcr.com/,https://ussoccerparent.com/iowa/
Iowa,Fúerza Fútbol & Fitness,http://fuerzafutbol.com/,https://ussoccerparent.com/iowa/
Iowa,Iowa City Kickers Soccer Club,https://www.ickickers.org/,https://ussoccerparent.com/iowa/
Iowa,Iowa Rush Soccer Club,http://iowarush.com/,https://ussoccerparent.com/iowa/
Iowa,Iowa Soccer Club (ISC),https://iowasoccerclub.com/,https://ussoccerparent.com/iowa/
Iowa,Johnston Urbandale Soccer Club (JUSC),https://www.juscsoccer.org/,https://ussoccerparent.com/iowa/
Iowa,Marshalltown Area Soccer Club,http://www.mascsoccer.org/,https://ussoccerparent.com/iowa/
Iowa,Muscatine Soccer Club,https://www.muscatinesoccer.com/,https://ussoccerparent.com/iowa/
Iowa,Newton Area Soccer Association,http://newtonareasoccer.com/,https://ussoccerparent.com/iowa/
Iowa,Northwest Iowa Soccer Club (NWISC),https://nwisoccer.com/,https://ussoccerparent.com/iowa/
Iowa,PSC Iowa,https://www.psciowa.com/,https://ussoccerparent.com/iowa/
Iowa,PSC Select (PSC Iowa Select Program),https://www.psciowa.com/about-psc/,https://ussoccerparent.com/iowa/
Iowa,Sporting Iowa,https://www.sportingiowasoccer.org/,https://ussoccerparent.com/iowa/
Iowa,Sporting Iowa East,https://www.sportingiowaeast.com/,https://ussoccerparent.com/iowa/
Iowa,Vision Soccer Academy,http://www.visionsocceracademy.com/,https://ussoccerparent.com/iowa/
Iowa,AYSO Region 419 Dubuque,https://www.ayso419.org/,https://ussoccerparent.com/iowa/
Iowa,Bettendorf Soccer Club / Quad Cities Rush,https://www.quadcitiesrush.com/,https://ussoccerparent.com/iowa/
Iowa,Cedar Valley Soccer Club,https://www.cedarvalleysoccerclub.org/,https://ussoccerparent.com/iowa/
Iowa,Iowa United FC,https://www.iowaunitedfc.org/,https://ussoccerparent.com/iowa/
Iowa,North Polk United Soccer Club,https://www.northpolkunited.org/,https://ussoccerparent.com/iowa/
Iowa,Ottumwa Soccer Club,https://ottumwasoccerclub.com/,https://ussoccerparent.com/iowa/
Kansas,Kansas State Youth Soccer Association,https://www.kansasyouthsoccer.org/,https://ussoccerparent.com/kansas/
Kansas,AYSO Region 208 – Genesis / AYSO Soccer,http://www.ayso208.org/,https://ussoccerparent.com/kansas/
Kansas,BK Academy Futbol Club,https://www.bkacademy.club/,https://ussoccerparent.com/kansas/
Kansas,BVB IA Great Plains,https://www.bvbia-northamerica.com/,https://ussoccerparent.com/kansas/
Kansas,Club Palmyra,https://www.clubpalmyra.com/,https://ussoccerparent.com/kansas/
Kansas,De Soto Eudora FC,https://desotoeudorafc.com/,https://ussoccerparent.com/kansas/
Kansas,Exceed Futbol Club,https://www.exceedfutbol.com/,https://ussoccerparent.com/kansas/
Kansas,FC Wichita,https://fcwichita.soccershift.com/,https://ussoccerparent.com/kansas/
Kansas,Global FC,https://www.globalfutbol.org/,https://ussoccerparent.com/kansas/
Kansas,Heartland Soccer Association,https://www.heartlandsoccer.net/,https://ussoccerparent.com/kansas/
Kansas,JCPRD Youth Soccer League,https://jcprd.com/902/Youth-Soccer,https://ussoccerparent.com/kansas/
Kansas,Kansas City Athletics Soccer Club,https://www.kcathletics.com/,https://ussoccerparent.com/kansas/
Kansas,Kansas City Legends Soccer Club,https://www.kclegends.com/,https://ussoccerparent.com/kansas/
Kansas,Kansas City Scott Gallagher,https://www.kcsgsoccer.org/,https://ussoccerparent.com/kansas/
Kansas,Kansas Premier Soccer League (KPSL),https://kansaspremiersoccer.org/,https://ussoccerparent.com/kansas/
Kansas,Kansas Rush Soccer Club,http://kansasrush.com/,https://ussoccerparent.com/kansas/
Kansas,Kansas Rush Wichita,https://www.kansasrushwichita.com/,https://ussoccerparent.com/kansas/
Kansas,Kansas Youth Soccer – Leavenworth Soccer Association,https://leavenworthsoccer.org/,https://ussoccerparent.com/kansas/
Kansas,KC Atletico,https://www.kcatletico.com/,https://ussoccerparent.com/kansas/
Kansas,KC Blaze Soccer Club,https://www.kcblaze.com/,https://ussoccerparent.com/kansas/
Kansas,KC Fusion,https://www.kcfusion.com/,https://ussoccerparent.com/kansas/
Kansas,KC Surf,https://kansascitysurf.com/,https://ussoccerparent.com/kansas/
